Web Search interest: 11
Denmark 2010-2014

Interest over time
Week,11
2010-01-03 - 2010-01-09,40
2010-01-10 - 2010-01-16,44
2010-01-17 - 2010-01-23,39
2010-01-24 - 2010-01-30,43
2010-01-31 - 2010-02-06,42
2010-02-07 - 2010-02-13,45
2010-02-14 - 2010-02-20,39
2010-02-21 - 2010-02-27,38
2010-02-28 - 2010-03-06,40
2010-03-07 - 2010-03-13,44
2010-03-14 - 2010-03-20,47
2010-03-21 - 2010-03-27,48
2010-03-28 - 2010-04-03,43
2010-04-04 - 2010-04-10,44
2010-04-11 - 2010-04-17,51
2010-04-18 - 2010-04-24,41
2010-04-25 - 2010-05-01,45
2010-05-02 - 2010-05-08,43
2010-05-09 - 2010-05-15,51
2010-05-16 - 2010-05-22,45
2010-05-23 - 2010-05-29,42
2010-05-30 - 2010-06-05,46
2010-06-06 - 2010-06-12,49
2010-06-13 - 2010-06-19,47
2010-06-20 - 2010-06-26,43
2010-06-27 - 2010-07-03,43
2010-07-04 - 2010-07-10,50
2010-07-11 - 2010-07-17,58
2010-07-18 - 2010-07-24,45
2010-07-25 - 2010-07-31,52
2010-08-01 - 2010-08-07,52
2010-08-08 - 2010-08-14,59
2010-08-15 - 2010-08-21,54
2010-08-22 - 2010-08-28,56
2010-08-29 - 2010-09-04,60
2010-09-05 - 2010-09-11,84
2010-09-12 - 2010-09-18,99
2010-09-19 - 2010-09-25,77
2010-09-26 - 2010-10-02,100
2010-10-03 - 2010-10-09,90
2010-10-10 - 2010-10-16,74
2010-10-17 - 2010-10-23,77
2010-10-24 - 2010-10-30,70
2010-10-31 - 2010-11-06,79
2010-11-07 - 2010-11-13,82
2010-11-14 - 2010-11-20,76
2010-11-21 - 2010-11-27,73
2010-11-28 - 2010-12-04,73
2010-12-05 - 2010-12-11,76
2010-12-12 - 2010-12-18,68
2010-12-19 - 2010-12-25,63
2010-12-26 - 2011-01-01,69
2011-01-02 - 2011-01-08,63
2011-01-09 - 2011-01-15,65
2011-01-16 - 2011-01-22,59
2011-01-23 - 2011-01-29,61
2011-01-30 - 2011-02-05,63
2011-02-06 - 2011-02-12,68
2011-02-13 - 2011-02-19,63
2011-02-20 - 2011-02-26,69
2011-02-27 - 2011-03-05,63
2011-03-06 - 2011-03-12,69
2011-03-13 - 2011-03-19,62
2011-03-20 - 2011-03-26,63
2011-03-27 - 2011-04-02,58
2011-04-03 - 2011-04-09,61
2011-04-10 - 2011-04-16,64
2011-04-17 - 2011-04-23,62
2011-04-24 - 2011-04-30,62
2011-05-01 - 2011-05-07,62
2011-05-08 - 2011-05-14,67
2011-05-15 - 2011-05-21,57
2011-05-22 - 2011-05-28,59
2011-05-29 - 2011-06-04,62
2011-06-05 - 2011-06-11,68
2011-06-12 - 2011-06-18,66
2011-06-19 - 2011-06-25,60
2011-06-26 - 2011-07-02,61
2011-07-03 - 2011-07-09,64
2011-07-10 - 2011-07-16,61
2011-07-17 - 2011-07-23,58
2011-07-24 - 2011-07-30,62
2011-07-31 - 2011-08-06,61
2011-08-07 - 2011-08-13,68
2011-08-14 - 2011-08-20,63
2011-08-21 - 2011-08-27,65
2011-08-28 - 2011-09-03,62
2011-09-04 - 2011-09-10,80
2011-09-11 - 2011-09-17,92
2011-09-18 - 2011-09-24,62
2011-09-25 - 2011-10-01,76
2011-10-02 - 2011-10-08,60
2011-10-09 - 2011-10-15,66
2011-10-16 - 2011-10-22,53
2011-10-23 - 2011-10-29,58
2011-10-30 - 2011-11-05,55
2011-11-06 - 2011-11-12,74
2011-11-13 - 2011-11-19,62
2011-11-20 - 2011-11-26,60
2011-11-27 - 2011-12-03,60
2011-12-04 - 2011-12-10,60
2011-12-11 - 2011-12-17,61
2011-12-18 - 2011-12-24,51
2011-12-25 - 2011-12-31,51
2012-01-01 - 2012-01-07,50
2012-01-08 - 2012-01-14,57
2012-01-15 - 2012-01-21,49
2012-01-22 - 2012-01-28,49
2012-01-29 - 2012-02-04,46
2012-02-05 - 2012-02-11,48
2012-02-12 - 2012-02-18,46
2012-02-19 - 2012-02-25,45
2012-02-26 - 2012-03-03,45
2012-03-04 - 2012-03-10,50
2012-03-11 - 2012-03-17,53
2012-03-18 - 2012-03-24,51
2012-03-25 - 2012-03-31,47
2012-04-01 - 2012-04-07,46
2012-04-08 - 2012-04-14,51
2012-04-15 - 2012-04-21,43
2012-04-22 - 2012-04-28,43
2012-04-29 - 2012-05-05,45
2012-05-06 - 2012-05-12,52
2012-05-13 - 2012-05-19,48
2012-05-20 - 2012-05-26,43
2012-05-27 - 2012-06-02,46
2012-06-03 - 2012-06-09,49
2012-06-10 - 2012-06-16,56
2012-06-17 - 2012-06-23,46
2012-06-24 - 2012-06-30,45
2012-07-01 - 2012-07-07,43
2012-07-08 - 2012-07-14,53
2012-07-15 - 2012-07-21,45
2012-07-22 - 2012-07-28,46
2012-07-29 - 2012-08-04,43
2012-08-05 - 2012-08-11,52
2012-08-12 - 2012-08-18,46
2012-08-19 - 2012-08-25,45
2012-08-26 - 2012-09-01,44
2012-09-02 - 2012-09-08,45
2012-09-09 - 2012-09-15,60
2012-09-16 - 2012-09-22,43
2012-09-23 - 2012-09-29,44
2012-09-30 - 2012-10-06,42
2012-10-07 - 2012-10-13,55
2012-10-14 - 2012-10-20,43
2012-10-21 - 2012-10-27,44
2012-10-28 - 2012-11-03,48
2012-11-04 - 2012-11-10,47
2012-11-11 - 2012-11-17,52
2012-11-18 - 2012-11-24,48
2012-11-25 - 2012-12-01,48
2012-12-02 - 2012-12-08,47
2012-12-09 - 2012-12-15,51
2012-12-16 - 2012-12-22,46
2012-12-23 - 2012-12-29,42
2012-12-30 - 2013-01-05,43
2013-01-06 - 2013-01-12,44
2013-01-13 - 2013-01-19,49
2013-01-20 - 2013-01-26,47
2013-01-27 - 2013-02-02,45
2013-02-03 - 2013-02-09,48
2013-02-10 - 2013-02-16,47
2013-02-17 - 2013-02-23,45
2013-02-24 - 2013-03-02,43
2013-03-03 - 2013-03-09,43
2013-03-10 - 2013-03-16,47
2013-03-17 - 2013-03-23,43
2013-03-24 - 2013-03-30,42
2013-03-31 - 2013-04-06,44
2013-04-07 - 2013-04-13,48
2013-04-14 - 2013-04-20,45
2013-04-21 - 2013-04-27,46
2013-04-28 - 2013-05-04,43
2013-05-05 - 2013-05-11,50
2013-05-12 - 2013-05-18,46
2013-05-19 - 2013-05-25,40
2013-05-26 - 2013-06-01,44
2013-06-02 - 2013-06-08,43
2013-06-09 - 2013-06-15,52
2013-06-16 - 2013-06-22,45
2013-06-23 - 2013-06-29,46
2013-06-30 - 2013-07-06,43
2013-07-07 - 2013-07-13,51
2013-07-14 - 2013-07-20,42
2013-07-21 - 2013-07-27,43
2013-07-28 - 2013-08-03,44
2013-08-04 - 2013-08-10,50
2013-08-11 - 2013-08-17,53
2013-08-18 - 2013-08-24,48
2013-08-25 - 2013-08-31,47
2013-09-01 - 2013-09-07,46
2013-09-08 - 2013-09-14,58
2013-09-15 - 2013-09-21,47
2013-09-22 - 2013-09-28,48
2013-09-29 - 2013-10-05,45
2013-10-06 - 2013-10-12,56
2013-10-13 - 2013-10-19,49
2013-10-20 - 2013-10-26,49
2013-10-27 - 2013-11-02,49
2013-11-03 - 2013-11-09,50
2013-11-10 - 2013-11-16,61
2013-11-17 - 2013-11-23,59
2013-11-24 - 2013-11-30,60
2013-12-01 - 2013-12-07,58
2013-12-08 - 2013-12-14,70
2013-12-15 - 2013-12-21,60
2013-12-22 - 2013-12-28,51
2013-12-29 - 2014-01-04,50
2014-01-05 - 2014-01-11,56
2014-01-12 - 2014-01-18,55
2014-01-19 - 2014-01-25,60
2014-01-26 - 2014-02-01,57
2014-02-02 - 2014-02-08,57
2014-02-09 - 2014-02-15,55
2014-02-16 - 2014-02-22,52
2014-02-23 - 2014-03-01,52
2014-03-02 - 2014-03-08,53
2014-03-09 - 2014-03-15,56
2014-03-16 - 2014-03-22,51
2014-03-23 - 2014-03-29,48
2014-03-30 - 2014-04-05,49
2014-04-06 - 2014-04-12,53
2014-04-13 - 2014-04-19,49
2014-04-20 - 2014-04-26,53
2014-04-27 - 2014-05-03,50
2014-05-04 - 2014-05-10,51
2014-05-11 - 2014-05-17,57
2014-05-18 - 2014-05-24,52
2014-05-25 - 2014-05-31,52
2014-06-01 - 2014-06-07,55
2014-06-08 - 2014-06-14,59
2014-06-15 - 2014-06-21,51
2014-06-22 - 2014-06-28,47
2014-06-29 - 2014-07-05,51
2014-07-06 - 2014-07-12,55
2014-07-13 - 2014-07-19,54
2014-07-20 - 2014-07-26,49
2014-07-27 - 2014-08-02,48
2014-08-03 - 2014-08-09,50
2014-08-10 - 2014-08-16,52
2014-08-17 - 2014-08-23,51
2014-08-24 - 2014-08-30,52
2014-08-31 - 2014-09-06,50
2014-09-07 - 2014-09-13,64
2014-09-14 - 2014-09-20,53
2014-09-21 - 2014-09-27,52
2014-09-28 - 2014-10-04,47
2014-10-05 - 2014-10-11,56
2014-10-12 - 2014-10-18,51
2014-10-19 - 2014-10-25,50
2014-10-26 - 2014-11-01,50
2014-11-02 - 2014-11-08,53
2014-11-09 - 2014-11-15,59
2014-11-16 - 2014-11-22,52
2014-11-23 - 2014-11-29,50
2014-11-30 - 2014-12-06,46
2014-12-07 - 2014-12-13,58
2014-12-14 - 2014-12-20,52
2014-12-21 - 2014-12-27,46
2014-12-28 - 2015-01-03,48


Top subregions for 11
Subregion,11
Capital Region of Denmark,100
Central Denmark Region,95
Region Zealand,92
Syddanmark,92
North Denmark Region,90


Top cities for 11
City,11
Brondby,100
Horsholm,93
Hellerup,92
Skanderborg,88
Søborg,87
Ringsted,87
Birkerød,86
Juelsminde,85
Gentofte,84
Frederikshavn,82
Helsingor,82
Rodovre,81
Albertslund,81
Glostrup,81
Nykobing Falster,80



Top searches for 11
11 11 11,100
9 11,5
fifa 11,5
7 11,5
directx 11,5
directx,5
11 september,0
explorer 11,0
directx 11 download,0
internet explorer,0
internet explorer 11,0
media player,0
uge 11,0
media player 11,0
flash player 11,0
flash player,0
beovision 11,0
windows media player,0
11 september 2001,0
apollo 11,0
sony vegas,0
adobe flash,0
adobe flash player,0
fifa 11 ps3,0
ie 11,0
macbook air 11,0
macbook air,0
fm 11,0
itunes 11,0
9/11,0
voice 11,0
gasflaske 11 kg,0
megashare,0
beovision 11 pris,0
jordan 11,0
oceans 11,0
11 kg gas,0
11 inches,0
løntrin 11,0
fifa 11 demo,0
madden 11,0
gravid uge 11,0
the voice 11,0
fifa 12,0
world trade center,0
11 timers reglen,0
fifa manager 11,0
fl studio 11,0
ncis season 11,0



Rising searches for 11
beovision 11,Breakout
fifa 11,Breakout
directx 11 download,+500%
explorer 11,+350%
internet explorer,+350%
internet explorer 11,+350%
directx,+250%
directx 11,+200%
flash player 11,+150%
flash player,+130%



