Web Search interest: 12
Denmark 2010-2014

Interest over time
Week,12
2010-01-03 - 2010-01-09,40
2010-01-10 - 2010-01-16,40
2010-01-17 - 2010-01-23,38
2010-01-24 - 2010-01-30,43
2010-01-31 - 2010-02-06,38
2010-02-07 - 2010-02-13,41
2010-02-14 - 2010-02-20,39
2010-02-21 - 2010-02-27,45
2010-02-28 - 2010-03-06,35
2010-03-07 - 2010-03-13,41
2010-03-14 - 2010-03-20,43
2010-03-21 - 2010-03-27,43
2010-03-28 - 2010-04-03,44
2010-04-04 - 2010-04-10,42
2010-04-11 - 2010-04-17,40
2010-04-18 - 2010-04-24,40
2010-04-25 - 2010-05-01,39
2010-05-02 - 2010-05-08,37
2010-05-09 - 2010-05-15,50
2010-05-16 - 2010-05-22,42
2010-05-23 - 2010-05-29,40
2010-05-30 - 2010-06-05,49
2010-06-06 - 2010-06-12,48
2010-06-13 - 2010-06-19,47
2010-06-20 - 2010-06-26,42
2010-06-27 - 2010-07-03,39
2010-07-04 - 2010-07-10,38
2010-07-11 - 2010-07-17,48
2010-07-18 - 2010-07-24,40
2010-07-25 - 2010-07-31,41
2010-08-01 - 2010-08-07,40
2010-08-08 - 2010-08-14,44
2010-08-15 - 2010-08-21,36
2010-08-22 - 2010-08-28,41
2010-08-29 - 2010-09-04,40
2010-09-05 - 2010-09-11,46
2010-09-12 - 2010-09-18,45
2010-09-19 - 2010-09-25,37
2010-09-26 - 2010-10-02,38
2010-10-03 - 2010-10-09,37
2010-10-10 - 2010-10-16,39
2010-10-17 - 2010-10-23,39
2010-10-24 - 2010-10-30,39
2010-10-31 - 2010-11-06,39
2010-11-07 - 2010-11-13,40
2010-11-14 - 2010-11-20,42
2010-11-21 - 2010-11-27,38
2010-11-28 - 2010-12-04,38
2010-12-05 - 2010-12-11,41
2010-12-12 - 2010-12-18,47
2010-12-19 - 2010-12-25,41
2010-12-26 - 2011-01-01,42
2011-01-02 - 2011-01-08,37
2011-01-09 - 2011-01-15,46
2011-01-16 - 2011-01-22,42
2011-01-23 - 2011-01-29,44
2011-01-30 - 2011-02-05,38
2011-02-06 - 2011-02-12,44
2011-02-13 - 2011-02-19,47
2011-02-20 - 2011-02-26,42
2011-02-27 - 2011-03-05,38
2011-03-06 - 2011-03-12,43
2011-03-13 - 2011-03-19,43
2011-03-20 - 2011-03-26,41
2011-03-27 - 2011-04-02,40
2011-04-03 - 2011-04-09,40
2011-04-10 - 2011-04-16,46
2011-04-17 - 2011-04-23,39
2011-04-24 - 2011-04-30,44
2011-05-01 - 2011-05-07,42
2011-05-08 - 2011-05-14,48
2011-05-15 - 2011-05-21,44
2011-05-22 - 2011-05-28,44
2011-05-29 - 2011-06-04,52
2011-06-05 - 2011-06-11,55
2011-06-12 - 2011-06-18,55
2011-06-19 - 2011-06-25,46
2011-06-26 - 2011-07-02,47
2011-07-03 - 2011-07-09,48
2011-07-10 - 2011-07-16,50
2011-07-17 - 2011-07-23,46
2011-07-24 - 2011-07-30,49
2011-07-31 - 2011-08-06,51
2011-08-07 - 2011-08-13,62
2011-08-14 - 2011-08-20,58
2011-08-21 - 2011-08-27,53
2011-08-28 - 2011-09-03,60
2011-09-04 - 2011-09-10,68
2011-09-11 - 2011-09-17,89
2011-09-18 - 2011-09-24,70
2011-09-25 - 2011-10-01,100
2011-10-02 - 2011-10-08,82
2011-10-09 - 2011-10-15,73
2011-10-16 - 2011-10-22,73
2011-10-23 - 2011-10-29,72
2011-10-30 - 2011-11-05,65
2011-11-06 - 2011-11-12,62
2011-11-13 - 2011-11-19,66
2011-11-20 - 2011-11-26,62
2011-11-27 - 2011-12-03,70
2011-12-04 - 2011-12-10,75
2011-12-11 - 2011-12-17,73
2011-12-18 - 2011-12-24,70
2011-12-25 - 2011-12-31,81
2012-01-01 - 2012-01-07,71
2012-01-08 - 2012-01-14,75
2012-01-15 - 2012-01-21,66
2012-01-22 - 2012-01-28,63
2012-01-29 - 2012-02-04,61
2012-02-05 - 2012-02-11,63
2012-02-12 - 2012-02-18,69
2012-02-19 - 2012-02-25,64
2012-02-26 - 2012-03-03,59
2012-03-04 - 2012-03-10,59
2012-03-11 - 2012-03-17,65
2012-03-18 - 2012-03-24,61
2012-03-25 - 2012-03-31,63
2012-04-01 - 2012-04-07,65
2012-04-08 - 2012-04-14,64
2012-04-15 - 2012-04-21,60
2012-04-22 - 2012-04-28,62
2012-04-29 - 2012-05-05,65
2012-05-06 - 2012-05-12,70
2012-05-13 - 2012-05-19,63
2012-05-20 - 2012-05-26,57
2012-05-27 - 2012-06-02,62
2012-06-03 - 2012-06-09,64
2012-06-10 - 2012-06-16,69
2012-06-17 - 2012-06-23,66
2012-06-24 - 2012-06-30,63
2012-07-01 - 2012-07-07,62
2012-07-08 - 2012-07-14,68
2012-07-15 - 2012-07-21,58
2012-07-22 - 2012-07-28,61
2012-07-29 - 2012-08-04,63
2012-08-05 - 2012-08-11,64
2012-08-12 - 2012-08-18,66
2012-08-19 - 2012-08-25,59
2012-08-26 - 2012-09-01,64
2012-09-02 - 2012-09-08,62
2012-09-09 - 2012-09-15,71
2012-09-16 - 2012-09-22,59
2012-09-23 - 2012-09-29,66
2012-09-30 - 2012-10-06,52
2012-10-07 - 2012-10-13,58
2012-10-14 - 2012-10-20,50
2012-10-21 - 2012-10-27,49
2012-10-28 - 2012-11-03,49
2012-11-04 - 2012-11-10,51
2012-11-11 - 2012-11-17,52
2012-11-18 - 2012-11-24,51
2012-11-25 - 2012-12-01,50
2012-12-02 - 2012-12-08,50
2012-12-09 - 2012-12-15,62
2012-12-16 - 2012-12-22,57
2012-12-23 - 2012-12-29,51
2012-12-30 - 2013-01-05,49
2013-01-06 - 2013-01-12,47
2013-01-13 - 2013-01-19,45
2013-01-20 - 2013-01-26,46
2013-01-27 - 2013-02-02,44
2013-02-03 - 2013-02-09,44
2013-02-10 - 2013-02-16,49
2013-02-17 - 2013-02-23,42
2013-02-24 - 2013-03-02,44
2013-03-03 - 2013-03-09,47
2013-03-10 - 2013-03-16,50
2013-03-17 - 2013-03-23,45
