Web Search interest: 70
Denmark 2010-2014

Interest over time
Week,70
2010-01-03 - 2010-01-09,37
2010-01-10 - 2010-01-16,40
2010-01-17 - 2010-01-23,43
2010-01-24 - 2010-01-30,38
2010-01-31 - 2010-02-06,34
2010-02-07 - 2010-02-13,34
2010-02-14 - 2010-02-20,41
2010-02-21 - 2010-02-27,45
2010-02-28 - 2010-03-06,39
2010-03-07 - 2010-03-13,42
2010-03-14 - 2010-03-20,42
2010-03-21 - 2010-03-27,35
2010-03-28 - 2010-04-03,43
2010-04-04 - 2010-04-10,36
2010-04-11 - 2010-04-17,100
2010-04-18 - 2010-04-24,57
2010-04-25 - 2010-05-01,37
2010-05-02 - 2010-05-08,53
2010-05-09 - 2010-05-15,44
2010-05-16 - 2010-05-22,41
2010-05-23 - 2010-05-29,36
2010-05-30 - 2010-06-05,36
2010-06-06 - 2010-06-12,44
2010-06-13 - 2010-06-19,41
2010-06-20 - 2010-06-26,39
2010-06-27 - 2010-07-03,47
2010-07-04 - 2010-07-10,41
2010-07-11 - 2010-07-17,42
2010-07-18 - 2010-07-24,42
2010-07-25 - 2010-07-31,48
2010-08-01 - 2010-08-07,41
2010-08-08 - 2010-08-14,34
2010-08-15 - 2010-08-21,35
2010-08-22 - 2010-08-28,43
2010-08-29 - 2010-09-04,38
2010-09-05 - 2010-09-11,39
2010-09-12 - 2010-09-18,33
2010-09-19 - 2010-09-25,38
2010-09-26 - 2010-10-02,36
2010-10-03 - 2010-10-09,40
2010-10-10 - 2010-10-16,39
2010-10-17 - 2010-10-23,42
2010-10-24 - 2010-10-30,37
2010-10-31 - 2010-11-06,35
2010-11-07 - 2010-11-13,40
2010-11-14 - 2010-11-20,41
2010-11-21 - 2010-11-27,43
2010-11-28 - 2010-12-04,30
2010-12-05 - 2010-12-11,35
2010-12-12 - 2010-12-18,41
2010-12-19 - 2010-12-25,38
2010-12-26 - 2011-01-01,46
2011-01-02 - 2011-01-08,38
2011-01-09 - 2011-01-15,40
2011-01-16 - 2011-01-22,32
2011-01-23 - 2011-01-29,39
2011-01-30 - 2011-02-05,40
2011-02-06 - 2011-02-12,39
2011-02-13 - 2011-02-19,40
2011-02-20 - 2011-02-26,42
2011-02-27 - 2011-03-05,40
2011-03-06 - 2011-03-12,36
2011-03-13 - 2011-03-19,37
