Web Search interest: 1993
Denmark 2010-2014

Interest over time
Week,1993
2010-01-03 - 2010-01-09,69
2010-01-10 - 2010-01-16,50
2010-01-17 - 2010-01-23,56
2010-01-24 - 2010-01-30,53
2010-01-31 - 2010-02-06,49
2010-02-07 - 2010-02-13,46
2010-02-14 - 2010-02-20,61
2010-02-21 - 2010-02-27,53
2010-02-28 - 2010-03-06,65
2010-03-07 - 2010-03-13,46
2010-03-14 - 2010-03-20,60
2010-03-21 - 2010-03-27,57
2010-03-28 - 2010-04-03,70
2010-04-04 - 2010-04-10,72
2010-04-11 - 2010-04-17,73
2010-04-18 - 2010-04-24,65
2010-04-25 - 2010-05-01,63
2010-05-02 - 2010-05-08,55
2010-05-09 - 2010-05-15,77
2010-05-16 - 2010-05-22,62
2010-05-23 - 2010-05-29,72
2010-05-30 - 2010-06-05,65
2010-06-06 - 2010-06-12,56
2010-06-13 - 2010-06-19,65
2010-06-20 - 2010-06-26,59
2010-06-27 - 2010-07-03,63
2010-07-04 - 2010-07-10,63
2010-07-11 - 2010-07-17,65
2010-07-18 - 2010-07-24,67
2010-07-25 - 2010-07-31,69
2010-08-01 - 2010-08-07,67
2010-08-08 - 2010-08-14,67
2010-08-15 - 2010-08-21,61
2010-08-22 - 2010-08-28,72
2010-08-29 - 2010-09-04,55
2010-09-05 - 2010-09-11,55
2010-09-12 - 2010-09-18,63
2010-09-19 - 2010-09-25,56
2010-09-26 - 2010-10-02,64
2010-10-03 - 2010-10-09,60
2010-10-10 - 2010-10-16,59
2010-10-17 - 2010-10-23,59
2010-10-24 - 2010-10-30,49
2010-10-31 - 2010-11-06,62
2010-11-07 - 2010-11-13,69
2010-11-14 - 2010-11-20,58
2010-11-21 - 2010-11-27,49
2010-11-28 - 2010-12-04,49
2010-12-05 - 2010-12-11,65
2010-12-12 - 2010-12-18,58
2010-12-19 - 2010-12-25,56
2010-12-26 - 2011-01-01,69
2011-01-02 - 2011-01-08,55
2011-01-09 - 2011-01-15,51
2011-01-16 - 2011-01-22,53
2011-01-23 - 2011-01-29,50
2011-01-30 - 2011-02-05,57
2011-02-06 - 2011-02-12,53
2011-02-13 - 2011-02-19,50
2011-02-20 - 2011-02-26,40
2011-02-27 - 2011-03-05,45
2011-03-06 - 2011-03-12,43
2011-03-13 - 2011-03-19,43
2011-03-20 - 2011-03-26,50
2011-03-27 - 2011-04-02,54
2011-04-03 - 2011-04-09,50
2011-04-10 - 2011-04-16,46
2011-04-17 - 2011-04-23,50
2011-04-24 - 2011-04-30,55
2011-05-01 - 2011-05-07,46
2011-05-08 - 2011-05-14,53
2011-05-15 - 2011-05-21,55
2011-05-22 - 2011-05-28,49
2011-05-29 - 2011-06-04,48
2011-06-05 - 2011-06-11,53
2011-06-12 - 2011-06-18,52
2011-06-19 - 2011-06-25,40
2011-06-26 - 2011-07-02,68
2011-07-03 - 2011-07-09,55
2011-07-10 - 2011-07-16,46
2011-07-17 - 2011-07-23,48
2011-07-24 - 2011-07-30,45
2011-07-31 - 2011-08-06,41
2011-08-07 - 2011-08-13,41
2011-08-14 - 2011-08-20,36
2011-08-21 - 2011-08-27,42
2011-08-28 - 2011-09-03,42
2011-09-04 - 2011-09-10,50
2011-09-11 - 2011-09-17,45
2011-09-18 - 2011-09-24,36
2011-09-25 - 2011-10-01,49
2011-10-02 - 2011-10-08,36
2011-10-09 - 2011-10-15,39
2011-10-16 - 2011-10-22,41
2011-10-23 - 2011-10-29,40
2011-10-30 - 2011-11-05,49
2011-11-06 - 2011-11-12,44
2011-11-13 - 2011-11-19,54
2011-11-20 - 2011-11-26,39
2011-11-27 - 2011-12-03,45
2011-12-04 - 2011-12-10,44
2011-12-11 - 2011-12-17,47
2011-12-18 - 2011-12-24,37
2011-12-25 - 2011-12-31,43
2012-01-01 - 2012-01-07,52
2012-01-08 - 2012-01-14,41
2012-01-15 - 2012-01-21,38
2012-01-22 - 2012-01-28,39
2012-01-29 - 2012-02-04,33
2012-02-05 - 2012-02-11,56
2012-02-12 - 2012-02-18,48
2012-02-19 - 2012-02-25,50
2012-02-26 - 2012-03-03,41
2012-03-04 - 2012-03-10,33
2012-03-11 - 2012-03-17,47
2012-03-18 - 2012-03-24,38
2012-03-25 - 2012-03-31,48
2012-04-01 - 2012-04-07,52
2012-04-08 - 2012-04-14,37
2012-04-15 - 2012-04-21,49
2012-04-22 - 2012-04-28,50
2012-04-29 - 2012-05-05,37
2012-05-06 - 2012-05-12,42
2012-05-13 - 2012-05-19,54
2012-05-20 - 2012-05-26,42
2012-05-27 - 2012-06-02,43
2012-06-03 - 2012-06-09,50
2012-06-10 - 2012-06-16,51
2012-06-17 - 2012-06-23,50
2012-06-24 - 2012-06-30,39
2012-07-01 - 2012-07-07,100
2012-07-08 - 2012-07-14,41
2012-07-15 - 2012-07-21,49
2012-07-22 - 2012-07-28,34
2012-07-29 - 2012-08-04,47
2012-08-05 - 2012-08-11,42
2012-08-12 - 2012-08-18,33
2012-08-19 - 2012-08-25,34
2012-08-26 - 2012-09-01,38
2012-09-02 - 2012-09-08,37
2012-09-09 - 2012-09-15,36
2012-09-16 - 2012-09-22,33
2012-09-23 - 2012-09-29,49
2012-09-30 - 2012-10-06,39
2012-10-07 - 2012-10-13,44
2012-10-14 - 2012-10-20,32
2012-10-21 - 2012-10-27,44
2012-10-28 - 2012-11-03,42
2012-11-04 - 2012-11-10,37
2012-11-11 - 2012-11-17,55
2012-11-18 - 2012-11-24,46
2012-11-25 - 2012-12-01,66
2012-12-02 - 2012-12-08,36
2012-12-09 - 2012-12-15,32
2012-12-16 - 2012-12-22,41
2012-12-23 - 2012-12-29,39
2012-12-30 - 2013-01-05,38
2013-01-06 - 2013-01-12,26
2013-01-13 - 2013-01-19,37
2013-01-20 - 2013-01-26,38
2013-01-27 - 2013-02-02,31
2013-02-03 - 2013-02-09,32
2013-02-10 - 2013-02-16,37
2013-02-17 - 2013-02-23,45
2013-02-24 - 2013-03-02,44
2013-03-03 - 2013-03-09,41
2013-03-10 - 2013-03-16,46
2013-03-17 - 2013-03-23,46
2013-03-24 - 2013-03-30,50
2013-03-31 - 2013-04-06,36
2013-04-07 - 2013-04-13,30
2013-04-14 - 2013-04-20,40
2013-04-21 - 2013-04-27,52
2013-04-28 - 2013-05-04,47
2013-05-05 - 2013-05-11,41
2013-05-12 - 2013-05-18,75
2013-05-19 - 2013-05-25,56
2013-05-26 - 2013-06-01,46
2013-06-02 - 2013-06-08,51
2013-06-09 - 2013-06-15,47
2013-06-16 - 2013-06-22,55
2013-06-23 - 2013-06-29,31
2013-06-30 - 2013-07-06,38
2013-07-07 - 2013-07-13,38
2013-07-14 - 2013-07-20,45
2013-07-21 - 2013-07-27,50
2013-07-28 - 2013-08-03,39
2013-08-04 - 2013-08-10,43
2013-08-11 - 2013-08-17,26
2013-08-18 - 2013-08-24,34
2013-08-25 - 2013-08-31,33
2013-09-01 - 2013-09-07,41
2013-09-08 - 2013-09-14,45
2013-09-15 - 2013-09-21,43
2013-09-22 - 2013-09-28,35
2013-09-29 - 2013-10-05,45
2013-10-06 - 2013-10-12,44
2013-10-13 - 2013-10-19,43
2013-10-20 - 2013-10-26,44
2013-10-27 - 2013-11-02,39
2013-11-03 - 2013-11-09,32
2013-11-10 - 2013-11-16,45
2013-11-17 - 2013-11-23,43
2013-11-24 - 2013-11-30,45
2013-12-01 - 2013-12-07,48
2013-12-08 - 2013-12-14,45
2013-12-15 - 2013-12-21,50
2013-12-22 - 2013-12-28,56
2013-12-29 - 2014-01-04,47
2014-01-05 - 2014-01-11,44
2014-01-12 - 2014-01-18,37
2014-01-19 - 2014-01-25,39
2014-01-26 - 2014-02-01,39
2014-02-02 - 2014-02-08,37
2014-02-09 - 2014-02-15,39
2014-02-16 - 2014-02-22,38
2014-02-23 - 2014-03-01,46
2014-03-02 - 2014-03-08,37
2014-03-09 - 2014-03-15,49
2014-03-16 - 2014-03-22,43
2014-03-23 - 2014-03-29,38
2014-03-30 - 2014-04-05,51
2014-04-06 - 2014-04-12,47
2014-04-13 - 2014-04-19,38
2014-04-20 - 2014-04-26,44
2014-04-27 - 2014-05-03,47
2014-05-04 - 2014-05-10,51
2014-05-11 - 2014-05-17,43
2014-05-18 - 2014-05-24,42
2014-05-25 - 2014-05-31,51
2014-06-01 - 2014-06-07,38
2014-06-08 - 2014-06-14,38
2014-06-15 - 2014-06-21,48
2014-06-22 - 2014-06-28,36
2014-06-29 - 2014-07-05,43
