
306 Lunar Landing Plates Year Released: 1979 Piece Count: 2 Minifigs: 0 List Price: unknown As part of the Classic Space Collection, Lego offered two sets of moon plates. One was a set of two crater plates, and the other, this very useful Landing Plate set. Not much to review, but worth sharing a few images: The landing plate: And T-Plate: The two plates connect to form this very nice Classic Space landing platform: Set 497, Galaxy Explorer included the landing platform, but the one that I had was lighter in color than the one contained in this set (at least the yellow circle). Future Lego space sets could benefit by having similar road plates. Share your thoughts.	neutral
These are pretty good, but I think they look too much like the standard town roads from that period. I like the black space plates from the early 90s better (6710).	negative
CP5670, on Jul 7 2008, 10:04 PM, said: I like the black space plates from the early 90s better (6710). Awesome! I had not seen these before. They would really make nice plates for a SW Death Star scene. Thanks for sharing.	positive
first, what i liked sooooo much was the cover of these plates, with this large picture of a classic space scene. I still have a '306' misb just to keep that nice feeling of taking it out of a plastic box, and look at it... there were different versions of the cover though. second, the markings of the landing platform changed at some point. i'd have to check it later when i'm at home, think it had something to do with the interupted yellow lines...	negative
WhiteFang, on Jul 7 2008, 11:42 PM, said: Actually, with only 2 plates, I could not do much serious expansion with it. Instead, I merged it with my old city baseplates, and used it as a docking station for scientific purposes or restricted facilities that is guarded by the police. You make a very good point there. I've used these plates to represent restricted areas, and even as simple airport runways, beyond their space uses. I never liked the black plates (they were during my dark ages anyway, so I've never really seen one up close), but I have seen them used in a Death Star display as suggested and it turned out fairly well.	neutral
Why pay $350 Dollars, just download the instructions on buy the pieces off Bricklink. This is was I did when I wanted to create the Blacktron II in the Futuron colour scheme. Also I tend to like both sets of base plates, I bought the black ones myself and they were of great use but there more for creating the idea of a city or space station, something more completely man made. The gray ones give a better look of the roads being laid over bare rock especially when you introduce the plates with the craters. I would love to see a 48*48 baseplate with roads through them which would allow more building space on the side and maybe some craters. Also 48*48 baseplates with craters but a few different kinds to create more or a realistic look and less of a repeating pattern. And with all those rocks you have to put everything up on supports, much better looking bases then.	negative
I also love these plates! I build a lot with them (e.g. this ). Unfortunately they are not available in bley ...	neutral
How about "These Policemen are unarmed?"	neutral
Hinckley, on Aug 1 2008, 10:41 AM, said: How about "These Policemen are unarmed?" You give a guy a holiday, he comes back a comedian. (It's too obvious for my taste.)	negative
Thank you for the nice review, Sinner. Holodoc, on Aug 1 2008, 08:59 AM, said: Nice review Sinner! The old sets... I donÂ´t know - every old set, especially equipped with the old non-moveable arms minifigs look very odd nowadays. I agree with you with the hull shape and its possibility to be extended, but every other aspect, the lack of detail, the keel itself (you canÂ´t float it in shallow water) keeps me from rating it higher than 3/10. In my opninion the best police boat so far is 4021 *click to enlarge* Well, if you're meaning REALLY old sets, than I agree with you, but a lot of the sets from the very late 1970s and onwards are still very nice. This set just isn't a good example, that's all. OH, and I also agree with you about that police boat. However, the newer one in the CITY line is also great, IMO. The only thing that weighs against it is the giant size, which makes it feel awkward in more classic towns. Edited by Grevious, 03 August 2008 - 06:30 PM.	negative
As you may have seen in my topic in general LEGO discussion, I received a bunch of old LEGO from my step-grandmother-in-law. Among the bricks were instructions and pieces for an almost complete set 345 from 1969. I was very excited to find this out, so I put it together. I recently took it apart and re-assembled it, taking photographs along the way for the sake of Eurobricks. So, without further ado, set 345: House With Car. First off is the car. This was still constructed in the bucket of bricks I received, so I never took it apart: Next I'll show you the instructions. Lots of added bricks per step, which was fun. However, the angle of the instructions sometimes made it difficult to find where things were supposed to go. The in-build shots. Finally, an all-around view of the finished set. Sadly, I don't have much time to post more pictures or thoughts. However, I'll try to come back and update the review later this week. Until then, enjoy!	positive
Nice review, 'Mariko'! This set is way past my time. The baseplate is okay (though I hate those dots). The car is pretty cool too...	positive
Great review. I never had this set, but it looks nice. I really like the checker pattern near the big window.	positive
Way before my time, too--in fact, this set came out twenty years before I was born! The baseplate doesn't actually have dots--I'm not sure if they were there once, and then rubbed off (a possibility, as the studs are rather smoother than I imagine they once were), or if this particular one didn't have the dots. This set also shows that the difficulty LEGO has in doing vehicle scale isn't new. The house is the perfect size for microfigures from the LEGO Games; however, the car is massive--over twice as tall as a microfig!	neutral
Image Link from Brickset I thought I would do a pic review of the 1st Lego Castle, The Yellow Castle, #375- released in 1978. First, let me say that this set was truly "ahead of it's time". It introduced new building concepts (such as the hinge and new figs (most were still the armless, faceless mini-figs during this time). This set introduced me to Castle which was my first real favorite theme. I enjoyed breaking it out from the garage and building it again. The majority of the pieces are 1x1, 1x2, 1x3, 1x4, 1x6, and 1x8 standard yellow bricks. The set also includes yellow 1x4, 1x6x2, and 1x8x2 arches, yellow 2x2, 2x3, and 2x4 bricks, various grey plates, 1x2 black inverted slopes, red drawbridge pieces, two classic red castle doors, 8 hinges (2 for each corner), and a few other nifty pieces including six red 1x1 windows. A complete inventory is available at Peeron: 375 Inventory. A view from the front. The drawbridge is 6x8. The front tower stands 12 1/3 bricks high (plenty of room for horses). The drawbridge does work. The string (originally black) is attached to the opposite side between a plate and the arches. The right side of the castle (identical to the left). I've always loved the 2x2x3 sloped bricks (and corner pieces): The back. I love these red doors. A 1x4 brick attached to the other side of the baseplate keeps intruders out. That banner was the original sticker piece. Notice the wear. The rear tower, largest of the towers: And backside: Two hinges at each of the corners allow the corners to open for playability: Before opening: Open: Lots of arches add to the detail of the inner walls: Inner front: This set included 14 figs (how about that for quantity). Unfortunately, I peeled off worn stickers from the shields and the breast plates years ago. The blue castle guards and knights are the keepers of the castle. I still think that these helmets are the best Lego ever made. They just look good. The black and white knights: And the red knights: I've always prefered to use the black and red guards and flags from the knight's joust set(s): Conclusion The Yellow Castle is truly a classic set and I'm so glad I kept the pieces to this together after all these years. If you have a chance to buy one or even obtain the set instructions, it's worth building and wouldn't be difficult to substitute grey or other colors. I hope you enjoyed this review and feel free to share your comments.	positive
There's two alternates on the back of the instructions and as I recall, some sort of bridge on the inner fold or back of box. I threw away the box to this set years ago- just lucky to still have all the pieces. With standard pieces, you can build all these alternates and many more. That's why I don't particularly care for the new castles (like Vladek's). They make building so difficult and duplicate pieces are so limited. Here's an old shot of the castle in the city that it use to guard. We played for hours back in these days,	neutral
Great review. It is nice to see an in-depth photo review of this set. I especially love the last picture of your old city! It certainly does bring back memories...	positive
Quote i'm also impressed by the colors of the shields! even a good cleaning wouldn't do that with my old shields... have you ever tried replacing the heads by modern heads, just to see how that would look? Remember NEVER TRY TO CLEAN STICKERS! :'( KimT	neutral
You might find the stickers here	neutral
kimt, on Dec 29 2005, 06:40 AM, said: ImperialJohn, on Dec 29 2005, 02:06 PM, said: You might find the stickers here I've searched that page before - It doesn't have the stickers, but it has a lot of other useful ones :oD TheBrickster send me a link to a page that has remakes of the good old classic shields and more, You can find it here [Thanks Brickster *satis* ] KimT From www.Classic-Castle.com, I opened the shield images, then copied and pasted them into PowerPoint. They do need to be re-sized. In US, I converted them to .59 inch width. You could do the same in cm by converting to 1.5 cm wide. I did the same with the torso stickers - same ratio. I ended up with a PowerPoint sheet of multiple shields and torso designs. Printed on sticker pages from a good quality photo-printer gives you very nice stickers. The hard part is cutting them. The results are the four knights pictured above. The web site also has Forestmen and custom torso and shield designs that are very nice.	neutral
Here's a shot of a custom forestman. These really work well: I'm using just regular sticker paper. How do you stick transparent plastic on top?	neutral
Quote so you're using two layers (stickers) doesn't that make it very thick? Not really. I think it works out very fine. 1. Print out the image. 2. Put on the Plastic. 3. Cut out the image. 4. Apply on the part.	neutral
Indy565, on Dec 31 2007, 10:24 AM, said: Wasn't this the first castle Lego released? Hey Indy565, we try not to revive old threads (imded pointed out how old) unless there's something to add. Now this doesn't mean you can never revive an old thread, but just do it when there's a reason :-) Yes, I believe it is the oldest.	neutral
Great review! The set is really nice, I love that the front of the motercycle can turn and the engine is just beautiful, with its half stacked bricks like KielDaMan said. The price used or new is quite a bit, but there is a good variety of bricks here like the bricks inside the wheels. Did you get this set from your father? Great review LuxorV!	positive
Thanks for the feedback guys! Indeed this is a great set, and I'm very attached to it. As far as I remember, I got it for say my 2nd birthday, I think But it is not my first LEGO set. You'll learn more on this in my next planned review	positive
Great review for a classic model. I love it.	positive
Rare classic sets are always a priceless part of any LEGO collection, and it's a good thing you still have this first set of yours Luxor (or did you purchase a new one?). Excellent review BTW, it's always a pleasure getting a closer look at these classic sets which I wouldn't have known to exist had I not seen this review. Overall I think it's a really good set at that time, of course judging this one by modern standards won't be fair but at the time I'm pretty sure it was a 'cool' set to have (though less cooler than having the Harley Davidson set).	positive
Thanks, Luxor, for bringing us this excellent tour round an old classic! For its time, this is truly a remarkably detailed and beautiful set, and I think it's amazing how it's still in such good condition after all this time. Do you have any more from this era (excepting the Harley, of course )? I've created a whole new index to put them in	positive
INDEXED 410 â€“ Payloader Theme: Legoland/Vehicle Piece Count: 28 Year Released: 1973 MSRP: ??? Links: Brickset, Lugnet, Peeron, Bricklink *Note: This set was released under the number 604 outside of the U.S.* Ah, classic Legoland. A time before mini-figs ever existed, and cars and buildings could be made with just a few bricks. The part selection was pretty basic: bricks, plates, slopes, windows and wheels were all you needed to construct an entire town. Heavy machinery could be modeled in 4-wide and be just a few bricks tall. For this review we will be taking a look at the 410 Payloader, one of LEGOâ€™s first sets of a bucket loader. So grab a hard hat, we are heading to the construction yard! Box image courtesy of Bricklink. Box Contents Here we have our instructions which are obviously the older style of LEGO instructions. The steps used much simpler imagery, but they get the job done. They show how to build the Payloader in seven steps. This small set has all of 28 parts in it. The more interesting parts of note are the red digger arm, the bucket, the blue 1X2 brick with arm holes, and the blue 2X2 brick with the classic LEGO logo printed on it. Construction In the first few steps we start building up the base. Then add the arms and start building the cab. Add the bucket, the trailer socket and finish the cab. Throw on some wheels. Completed Set And with that we are finished with our nice small model. Here is the back right side. Notice how the back of the cab was left with an empty spot. Here is the left side. Notice how on the top of the arm they made it so you could just push down on the tips it to make the arm lift instead of having to grab by the arm itself. On the front we have the nice LEGO logo shown to remind the forgetful of what they were playing with. You can also see how much space is in the bucket itself, which can't hold more than a few small plates. Finally on the back we have the trailer socket. This was a nice addition to make it able to tow trailers from other sets like 685. Just donâ€™t try to bring it into your layout populated by mini-figs, they may have a problem trying to get in. Other Thoughts Considering this set is nearly 37 years old, I myself am still surprised by how well the bricks have held up. I purchased this set from a thrift store a year ago for a mere 25 cents. Normally when used LEGO is purchased you can expect to see scratches, marks, wearing, discoloration, etc but boy was I surprised to see how all these parts are in mint condition. Even the instructions still looked like they came from a new box and not all ripped up and tattered. The pieces still connect to each other nice and tight and the metal pieces for the wheels haven't rusted. This just shows that with proper care these things can last a lifetime. I really would like to get a small display case to show it off. Conclusion Playability: 8/10 In addition to the standard of having rolling wheels, you also get a fully movable bucket assembly. With it you can pick up smaller pieces and unload them into a dump truck. Design: 7/10 Like all other Legoland vehicles it has a very basic design, but you can still easily identify what it is. Simple yet effective. Parts: 7/10 Like most other older LEGO sets, all you really get are a few basic bricks and plates. However, you do get a bucket assembly and the 2X2 brick with the classic LEGO logo on it is very cool. It was also nice of LEGO to include the trailer socket so you could tow around your trailers. Price: 8/10 Bricklink's history shows them to sell for around $10 USD used. While that is a bit much for a set this size, it is pretty good considering this set is over 37 years old. However, if you are looking for a new boxed set be prepared to fork over about $50 USD. Overall: 8/10 This small machine would make a nice addition to your collection as a reminder of LEGO's past. So what are your thoughts on this classic set? Edited by TheBrickster, 01 June 2010 - 05:55 AM.	positive
Thank you very much for this wonderful review! This is the oldest Lego set in my collection. I received this model from my grand parents many years ago - I'm not exactly sure who in my family it used to belong to, but it has a home with me now. It's a very simple but attractive looking vehicle, and functions pretty well too. Overall, very nice.	positive
Nice review! Great nostalgic set, like you said, it has nice design-Simple yet effective! I like construction vehicles, so this set has even bigger impact on me!	positive
Woah. 25 cents for a mint condition set! That's amazing.	neutral
Well, it's not exactly a large shuttle, but still a nice set: 442 Space Shuttle Year Released: 1979 Piece Count: 79 Minifigs: 1 Vehicles: 0 List Price: unknown This little classic was my smallest classic space set. Believe it or not, I still have the box: Here's the back: The instructions are pretty tattered and missing a section. I had to download some from the web: But the ship is again intact, missing only one grey 1x3 plate: I've always liked this computer piece: Here's the under side. This set included the small classic jet engines: A close-up of the sloped printed space brick: And the complete set with minifig: This set was a great little space ship that made a nice addition to the Blue Space Theme. As small as it was, it could hold two-three figs (one standing up). I don't even think the Mars Mission Recon Drop Ship holds three figs. In any case, it was a must-have for Blue Space Fans, and probably only a few bucks back in the day. SWOOSH!	neutral
This classic space shuttle is simply superb! I love the layout of this shuttle. In fact, it reminded me as one of the space fighter jet, that roam around in space, defending the boundaries from intruders. I just love these old grey bricks very much and the printed computer brick is just lovely. It's such a pity, that I did not grow up with Classic Space in my childhood. These are actually great stuff, and formed the base of the Space theme in LEGO. Brickster, thanks again for another outstanding classic review.	positive
The computer is my favorite part. Sadly, I dont own any classic space...Exept for some space police, and a blue classic space man.	positive
Great job! I love reading vintage reviews, as it reminds of our childhood days. Glad to see this in very good condition. By the way, I will move this to LEGO Trains & Town, to see if TheBrickster will like to include this set inside the review index over there. I believe he is maintaining vintage town set reviews over there, and this suits there well.	positive
Great review, It's good to see some of the old sets reviewed. I think I learned something about the history of Lego from this one.	neutral
Here is the Spirit of St Louis. Just go there (Washington) and have a look of this legend : Cavannus, on Jul 15 2009, 09:40 PM, said: In 1977, trans or yellow slopes existed already, and using them would have made the plane more realistic. I don't think so. There is no 45Â° slope in the original plane design ... and no front cockpit window. Quote A third rear wheel would have enhanced playability and design, rather than this ugly black round brick. Except that it wouldn't have been the Spirit Of St Louis. This set is a great one and I wish I'd bought it in '77. It is the Spirit of the 70ties ...	positive
I really like the design, it has an aesthetic value lacking from most official Lego planes and follows closely to the real thing (minus the colours), something that can't really be claimed for more recent sets.	positive
