306 lunar landing plates year released: 1979 piece count: 2 minifigs: 0 list price: unknown as part of the classic space collection, lego offered two sets of moon plates. one was a set of two crater plates, and the other, this very useful landing plate set. not much to review, but worth sharing a few images: the landing plate: and t-plate: the two plates connect to form this very nice classic space landing platform: set 497, galaxy explorer included the landing platform, but the one that i had was lighter in color than the one contained in this set (at least the yellow circle). future lego space sets could benefit by having similar road plates. share your thoughts.	neutral
these are pretty good, but i think they look too much like the standard town roads from that period. i like the black space plates from the early 90s better (6710).	negative
cp5670, on jul 7 2008, 10:04 pm, said: i like the black space plates from the early 90s better (6710). awesome! i had not seen these before. they would really make nice plates for a sw death star scene. thanks for sharing.	positive
first, what i liked sooooo much was the cover of these plates, with this large picture of a classic space scene. i still have a '306' misb just to keep that nice feeling of taking it out of a plastic box, and look at it... there were different versions of the cover though. second, the markings of the landing platform changed at some point. i'd have to check it later when i'm at home, think it had something to do with the interupted yellow lines...	negative
whitefang, on jul 7 2008, 11:42 pm, said: actually, with only 2 plates, i could not do much serious expansion with it. instead, i merged it with my old city baseplates, and used it as a docking station for scientific purposes or restricted facilities that is guarded by the police. you make a very good point there. i've used these plates to represent restricted areas, and even as simple airport runways, beyond their space uses. i never liked the black plates (they were during my dark ages anyway, so i've never really seen one up close), but i have seen them used in a death star display as suggested and it turned out fairly well.	neutral
these plates are great in setting up your space base and giving your ships a place to land. my favorite, though, is the lunar crater plate, which i use to death in my comic. :)	positive
why pay $350 dollars, just download the instructions on buy the pieces off bricklink. this is was i did when i wanted to create the blacktron ii in the futuron colour scheme. also i tend to like both sets of base plates, i bought the black ones myself and they were of great use but there more for creating the idea of a city or space station, something more completely man made. the gray ones give a better look of the roads being laid over bare rock especially when you introduce the plates with the craters. i would love to see a 48*48 baseplate with roads through them which would allow more building space on the side and maybe some craters. also 48*48 baseplates with craters but a few different kinds to create more or a realistic look and less of a repeating pattern. and with all those rocks you have to put everything up on supports, much better looking bases then.	negative
lokix, on jul 8 2008, 03:09 pm, said: why pay $350 dollars, just download the instructions on buy the pieces off bricklink. that's the problem; the instructions aren't anywhere to be found, not that i've seen. the set does seem to have some rare parts, but i doubt $350 worth.	negative
quote oh how i love these plates. afew years ago i found a local retail store with about 6-7 sets of these in their basement warehouse i was given special access to (along with many other old space goodies.. hehe..) i love the things, i have loads, and i've used them for multiple space bases and battles. along with afew grey crater plates and the large grey plates (1.5x the size of a normal baseplate) you can get quite a monorail layout going. *sigh* i should really clean up and get one set up again, so i can take some pictures! wow, nice. you probably have enough to make that scene on the box picture. i got one pack off ebay a while ago and have another octagon plate from the blacktron 6988 base. i'm building my carrier moc around one but don't have anything planned for the others. these baseplates are still relatively common on ebay for their age. i see misb packs on there every few weeks and they tend to sell for around $20. the older kind (in the op) are much harder to come by. edited by cp5670, 09 july 2008 - 10:18 pm.	neutral
kdog, on jul 8 2008, 09:48 pm, said: that's the problem; the instructions aren't anywhere to be found, not that i've seen. the set does seem to have some rare parts, but i doubt $350 worth. by looking at the pictures used to display this set i've a sneaky suspicion it did not come with instructions but meant for the pictures to be ideas. the whole set was suppose to teach children to use their imagination, giving them instructions would somewhat defeat this while trying to figure how to build things from looking at pictures would be a much better educational experience.	negative
i also love these plates! i build a lot with them (e.g. this ). unfortunately they are not available in bley ...	neutral
great review sinner. i own the later version, 709 released in 1977. mine no longer has decals though. the variations were minimal. it looks like your boat is in really good shape considering it's >30 years old. excellent review!	positive
nice review sinner! the old sets... i donÂ´t know - every old set, especially equipped with the old non-moveable arms minifigs look very odd nowadays. i agree with you with the hull shape and its possibility to be extended, but every other aspect, the lack of detail, the keel itself (you canÂ´t float it in shallow water) keeps me from rating it higher than 3/10. in my opninion the best police boat so far is 4021 *click to enlarge*	negative
i love those minifigs, they'd go for alot on ebay i bet. great boat as well, i love the old hull design.	positive
thank you for the nice review, sinner. holodoc, on aug 1 2008, 08:59 am, said: nice review sinner! the old sets... i donÂ´t know - every old set, especially equipped with the old non-moveable arms minifigs look very odd nowadays. i agree with you with the hull shape and its possibility to be extended, but every other aspect, the lack of detail, the keel itself (you canÂ´t float it in shallow water) keeps me from rating it higher than 3/10. in my opninion the best police boat so far is 4021 *click to enlarge* well, if you're meaning really old sets, than i agree with you, but a lot of the sets from the very late 1970s and onwards are still very nice. this set just isn't a good example, that's all. oh, and i also agree with you about that police boat. however, the newer one in the city line is also great, imo. the only thing that weighs against it is the giant size, which makes it feel awkward in more classic towns. edited by grevious, 03 august 2008 - 06:30 pm.	negative
well what to say? i got this boat late 70s, when we were on our way to italy to spend the holidays there. my parents always needed to keep my quiet during the 3-day trip, and the best way to do that was to buy me a lego set... i got this one in a gas station in germany. as far as i remember italy didn't have lego sets, so a gas station close to the italian border but still in germany or austria was very often their last chance. i often saw large quantities of lego sets in those gas stations though... i remember seeing yellow castle and... the galaxy explorer, standing on a shelf. it would be my birthday 1-3 week(s) later so i always made sure they knew what to buy for me...	positive
snefroe, on aug 7 2008, 07:53 am, said: my parents always needed to keep my quiet during the 3-day trip, and the best way to do that was to buy me a lego set... this still works nowadays. quote i often saw large quantities of lego sets in those gas stations though... i remember seeing yellow castle and... the galaxy explorer, standing on a shelf. these were the times... although i donÂ´t recall lego sets in fuel stations in the past i would appreciate to see lego "on the go" now. itÂ´s holiday time and i have two sons, you know.	positive
as you may have seen in my topic in general lego discussion, i received a bunch of old lego from my step-grandmother-in-law. among the bricks were instructions and pieces for an almost complete set 345 from 1969. i was very excited to find this out, so i put it together. i recently took it apart and re-assembled it, taking photographs along the way for the sake of eurobricks. so, without further ado, set 345: house with car. first off is the car. this was still constructed in the bucket of bricks i received, so i never took it apart: next i'll show you the instructions. lots of added bricks per step, which was fun. however, the angle of the instructions sometimes made it difficult to find where things were supposed to go. the in-build shots. finally, an all-around view of the finished set. sadly, i don't have much time to post more pictures or thoughts. however, i'll try to come back and update the review later this week. until then, enjoy!	positive
nice review, 'mariko'! this set is way past my time. the baseplate is okay (though i hate those dots). the car is pretty cool too...	positive
great review. i never had this set, but it looks nice. i really like the checker pattern near the big window.	positive
way before my time, too--in fact, this set came out twenty years before i was born! the baseplate doesn't actually have dots--i'm not sure if they were there once, and then rubbed off (a possibility, as the studs are rather smoother than i imagine they once were), or if this particular one didn't have the dots. this set also shows that the difficulty lego has in doing vehicle scale isn't new. the house is the perfect size for microfigures from the lego games; however, the car is massive--over twice as tall as a microfig!	neutral
great review mariko! this set is way before my time too. i like how lego used to create simple one story houses instead of the really tall house that we see in today's town theme, such as 8403 city house. one story houses such as 345 just look more realistic to my eyes. the simplistic, minimalism vibe that i get with this set is something that is hard to find in today's much more detailed sets (although, trust me, i love love love today's detailed sets). - the brick is epic	positive
image link from brickset i thought i would do a pic review of the 1st lego castle, the yellow castle, #375- released in 1978. first, let me say that this set was truly "ahead of it's time". it introduced new building concepts (such as the hinge and new figs (most were still the armless, faceless mini-figs during this time). this set introduced me to castle which was my first real favorite theme. i enjoyed breaking it out from the garage and building it again. the majority of the pieces are 1x1, 1x2, 1x3, 1x4, 1x6, and 1x8 standard yellow bricks. the set also includes yellow 1x4, 1x6x2, and 1x8x2 arches, yellow 2x2, 2x3, and 2x4 bricks, various grey plates, 1x2 black inverted slopes, red drawbridge pieces, two classic red castle doors, 8 hinges (2 for each corner), and a few other nifty pieces including six red 1x1 windows. a complete inventory is available at peeron: 375 inventory. a view from the front. the drawbridge is 6x8. the front tower stands 12 1/3 bricks high (plenty of room for horses). the drawbridge does work. the string (originally black) is attached to the opposite side between a plate and the arches. the right side of the castle (identical to the left). i've always loved the 2x2x3 sloped bricks (and corner pieces): the back. i love these red doors. a 1x4 brick attached to the other side of the baseplate keeps intruders out. that banner was the original sticker piece. notice the wear. the rear tower, largest of the towers: and backside: two hinges at each of the corners allow the corners to open for playability: before opening: open: lots of arches add to the detail of the inner walls: inner front: this set included 14 figs (how about that for quantity). unfortunately, i peeled off worn stickers from the shields and the breast plates years ago. the blue castle guards and knights are the keepers of the castle. i still think that these helmets are the best lego ever made. they just look good. the black and white knights: and the red knights: i've always prefered to use the black and red guards and flags from the knight's joust set(s): conclusion the yellow castle is truly a classic set and i'm so glad i kept the pieces to this together after all these years. if you have a chance to buy one or even obtain the set instructions, it's worth building and wouldn't be difficult to substitute grey or other colors. i hope you enjoyed this review and feel free to share your comments.	positive
great review. it is nice to see an in-depth photo review of this set. i especially love the last picture of your old city! it certainly does bring back memories...	positive
yup that is very very nice..i wish i had been alive back then :d well ill never have a chance to own something like this so this is as close ill get to it! thanks for showing me the greatness....	positive
question for you guys, what's the best way to clean lego? i was noticing that the baseplates and gray plates to this set are very dusty and could use a good cleaning. mild soap water soak? is there a better way?	neutral
toothbrush and mild soap - and lots of time gently scrubbing a cleaning. and great review - i love that set *wub* *wub* i'm sorry that you seem to miss the stickers - if you find somewhere to download printable copies of them please let me know *satis* kimt	positive
snefroe1, on dec 28 2005, 08:44 am, said: nice review! i haven't built yellow castle for many years, but i do remember the fun i had building it when i was young... yellow castle just opened up an entire new world for me... also, i liked all the alternate models on the box :od wish i still had that... i found this pic of the inner box this evening in searching for sticker sheets: with castles like this, one could build a variety of mocs.	neutral
the original knights displaying their bright colored shields and breast plates (and a good wash helped to brighten them up).	neutral
thebrickster, on dec 29 2005, 04:50 am, said: snefroe1, on dec 28 2005, 08:44 am, said: nice review! i haven't built yellow castle for many years, but i do remember the fun i had building it when i was young... yellow castle just opened up an entire new world for me... also, i liked all the alternate models on the box :odï¿½ wish i still had that... i found this pic of the inner box this evening in searching for sticker sheets: with castles like this, one could build a variety of mocs. thanks! i remember the models for being such a good inspiration for mocs i'm also impressed by the colors of the shields! even a good cleaning wouldn't do that with my old shields... have you ever tried replacing the heads by modern heads, just to see how that would look?	neutral
quote i'm also impressed by the colors of the shields! even a good cleaning wouldn't do that with my old shields... have you ever tried replacing the heads by modern heads, just to see how that would look? remember never try to clean stickers! :'( kimt	neutral
imperialjohn, on dec 29 2005, 02:06 pm, said: you might find the stickers here i've searched that page before - it doesn't have the stickers, but it has a lot of other useful ones :od thebrickster send me a link to a page that has remakes of the good old classic shields and more, you can find it here [thanks brickster *satis* ] kimt	neutral
kimt, on dec 29 2005, 02:40 pm, said: imperialjohn, on dec 29 2005, 02:06 pm, said: you might find the stickers here i've searched that page before - it doesn't have the stickers, but it has a lot of other useful ones :od thebrickster send me a link to a page that has remakes of the good old classic shields and more, you can find it here [thanks brickster *satis* ] kimt hey! is there some reasonable way i can get these made into usable stickers?? does someone provide this service? i am desperate to get stickers for my 5571 modelteam black cat! i would guess you need a colour laser printer and sticker paper, and some fiddling around with the sizes, but i don't have any of the necessary materials. i knowsome guy on ebay sells home made stickers, but he has never sold these ones. gyl	neutral
imperialjohn, on dec 29 2005, 05:11 pm, said: i've tried this once. remember? normal white sticker sheet in an ink jet and the transparent plastic on top !! p.s. the one on the right is the homemade one!! so you're using two layers (stickers) doesn't that make it very thick?	neutral
here's a shot of a custom forestman. these really work well: i'm using just regular sticker paper. how do you stick transparent plastic on top?	neutral
wasn't this the first castle lego released?	neutral
