these	O
are	O
my	O
only	O
space	O
base	O
plates	O
from	O
classic	O
space	O
actually	O
with	O
only	O
2	O
plates	O
i	O
could	O
not	O
do	O
much	O
serious	O
expansion	O
with	O
it	O
instead	O
i	O
merged	O
it	O
with	O
my	O
old	O
city	O
baseplates	O
and	O
used	O
it	O
as	O
a	O
docking	O
station	O
for	O
scientific	O
purposes	O
or	O
restricted	O
facilities	O
that	O
is	O
guarded	O
by	O
the	O
police	O
these	O
baseplates	O
are	O
very	O
useful	O
and	O
is	O
suited	O
for	O
creating	O
a	O
space	O
command	O
center	O
up	O
in	O
the	O
space	O
positive	O
these	O
are	O
pretty	O
good	O
but	O
i	O
think	O
they	O
look	O
too	O
much	O
like	O
the	O
standard	O
town	O
roads	O
from	O
that	O
period	O
i	O
like	O
the	O
black	O
space	O
plates	O
from	O
the	O
early	O
90s	O
better	O
6710	O
negative	O
cp5670	O
on	O
jul	O
7	O
2008	O
1004	O
pm	O
said	O
i	O
like	O
the	O
black	O
space	O
plates	O
from	O
the	O
early	O
90s	O
better	O
6710	O
awesome	O
i	O
had	O
not	O
seen	O
these	O
before	O
they	O
would	O
really	O
make	O
nice	O
plates	O
for	O
a	O
sw	O
death	O
star	O
scene	O
thanks	O
for	O
sharing	O
positive	O
first	O
what	O
i	O
liked	O
sooooo	O
much	O
was	O
the	O
cover	O
of	O
these	O
plates	O
with	O
this	O
large	O
picture	O
of	O
a	O
classic	O
space	O
scene	O
i	O
still	O
have	O
a	O
306	O
misb	O
just	O
to	O
keep	O
that	O
nice	O
feeling	O
of	O
taking	O
it	O
out	O
of	O
a	O
plastic	O
box	O
and	O
look	O
at	O
it	O
there	O
were	O
different	O
versions	O
of	O
the	O
cover	O
though	O
second	O
the	O
markings	O
of	O
the	O
landing	O
platform	O
changed	O
at	O
some	O
point	O
id	O
have	O
to	O
check	O
it	O
later	O
when	O
im	O
at	O
home	O
think	O
it	O
had	O
something	O
to	O
do	O
with	O
the	O
interupted	O
yellow	O
lines	O
negative	O
these	O
plates	O
are	O
great	O
in	O
setting	O
up	O
your	O
space	O
base	O
and	O
giving	O
your	O
ships	O
a	O
place	O
to	O
land	O
my	O
favorite	O
though	O
is	O
the	O
lunar	O
crater	O
plate	O
which	O
i	O
use	O
to	O
death	O
in	O
my	O
comic	O
positive	O
why	O
pay	O
350	O
dollars	O
just	O
download	O
the	O
instructions	O
on	O
buy	O
the	O
pieces	O
off	O
bricklink	O
this	O
is	O
was	O
i	O
did	O
when	O
i	O
wanted	O
to	O
create	O
the	O
blacktron	O
ii	O
in	O
the	O
futuron	O
colour	O
scheme	O
also	O
i	O
tend	O
to	O
like	O
both	O
sets	O
of	O
base	O
plates	O
i	O
bought	O
the	O
black	O
ones	O
myself	O
and	O
they	O
were	O
of	O
great	O
use	O
but	O
there	O
more	O
for	O
creating	O
the	O
idea	O
of	O
a	O
city	O
or	O
space	O
station	O
something	O
more	O
completely	O
man	O
made	O
the	O
gray	O
ones	O
give	O
a	O
better	O
look	O
of	O
the	O
roads	O
being	O
laid	O
over	O
bare	O
rock	O
especially	O
when	O
you	O
introduce	O
the	O
plates	O
with	O
the	O
craters	O
i	O
would	O
love	O
to	O
see	O
a	O
4848	O
baseplate	O
with	O
roads	O
through	O
them	O
which	O
would	O
allow	O
more	O
building	O
space	O
on	O
the	O
side	O
and	O
maybe	O
some	O
craters	O
also	O
4848	O
baseplates	O
with	O
craters	O
but	O
a	O
few	O
different	O
kinds	O
to	O
create	O
more	O
or	O
a	O
realistic	O
look	O
and	O
less	O
of	O
a	O
repeating	O
pattern	O
and	O
with	O
all	O
those	O
rocks	O
you	O
have	O
to	O
put	O
everything	O
up	O
on	O
supports	O
much	O
better	O
looking	O
bases	O
then	O
negative	O
lokix	O
on	O
jul	O
8	O
2008	O
0309	O
pm	O
said	O
why	O
pay	O
350	O
dollars	O
just	O
download	O
the	O
instructions	O
on	O
buy	O
the	O
pieces	O
off	O
bricklink	O
thats	O
the	O
problem	O
the	O
instructions	O
arent	O
anywhere	O
to	O
be	O
found	O
not	O
that	O
ive	O
seen	O
the	O
set	O
does	O
seem	O
to	O
have	O
some	O
rare	O
parts	O
but	O
i	O
doubt	O
350	O
worth	O
negative	O
cp5670	O
on	O
jul	O
8	O
2008	O
0504	O
am	O
said	O
these	O
are	O
pretty	O
good	O
but	O
i	O
think	O
they	O
look	O
too	O
much	O
like	O
the	O
standard	O
town	O
roads	O
from	O
that	O
period	O
i	O
like	O
the	O
black	O
space	O
plates	O
from	O
the	O
early	O
90s	O
better	O
6710	O
oh	O
how	O
i	O
love	O
these	O
plates	O
afew	O
years	O
ago	O
i	O
found	O
a	O
local	O
retail	O
store	O
with	O
about	O
67	O
sets	O
of	O
these	O
in	O
their	O
basement	O
warehouse	O
i	O
was	O
given	O
special	O
access	O
to	O
along	O
with	O
many	O
other	O
old	O
space	O
goodies	O
hehe	O
i	O
love	O
the	O
things	O
i	O
have	O
loads	O
and	O
ive	O
used	O
them	O
for	O
multiple	O
space	O
bases	O
and	O
battles	O
along	O
with	O
afew	O
grey	O
crater	O
plates	O
and	O
the	O
large	O
grey	O
plates	O
15x	O
the	O
size	O
of	O
a	O
normal	O
baseplate	O
you	O
can	O
get	O
quite	O
a	O
monorail	O
layout	O
going	O
sigh	O
i	O
should	O
really	O
clean	O
up	O
and	O
get	O
one	O
set	O
up	O
again	O
so	O
i	O
can	O
take	O
some	O
pictures	O
positive	O
kdog	O
on	O
jul	O
8	O
2008	O
0948	O
pm	O
said	O
thats	O
the	O
problem	O
the	O
instructions	O
arent	O
anywhere	O
to	O
be	O
found	O
not	O
that	O
ive	O
seen	O
the	O
set	O
does	O
seem	O
to	O
have	O
some	O
rare	O
parts	O
but	O
i	O
doubt	O
350	O
worth	O
by	O
looking	O
at	O
the	O
pictures	O
used	O
to	O
display	O
this	O
set	O
ive	O
a	O
sneaky	O
suspicion	O
it	O
did	O
not	O
come	O
with	O
instructions	O
but	O
meant	O
for	O
the	O
pictures	O
to	O
be	O
ideas	O
the	O
whole	O
set	O
was	O
suppose	O
to	O
teach	O
children	O
to	O
use	O
their	O
imagination	O
giving	O
them	O
instructions	O
would	O
somewhat	O
defeat	O
this	O
while	O
trying	O
to	O
figure	O
how	O
to	O
build	O
things	O
from	O
looking	O
at	O
pictures	O
would	O
be	O
a	O
much	O
better	O
educational	O
experience	O
negative	O
i	O
also	O
love	O
these	O
plates	O
i	O
build	O
a	O
lot	O
with	O
them	O
eg	O
this	O
unfortunately	O
they	O
are	O
not	O
available	O
in	O
bley	O
neutral	O
year	O
released	O
1976	O
piece	O
count	O
53	O
minifigs	O
2	O
lego	O
brought	O
out	O
floating	O
boats	O
quite	O
early	O
and	O
in	O
many	O
ways	O
the	O
first	O
were	O
the	O
best	O
ill	O
explain	O
why	O
later	O
this	O
set	O
in	O
particular	O
is	O
interesting	O
as	O
it	O
came	O
out	O
in	O
two	O
versions	O
one	O
that	O
includes	O
the	O
first	O
minifigs	O
and	O
another	O
that	O
included	O
the	O
nonarmless	O
type	O
set	O
709	O
the	O
police	O
signs	O
are	O
stickers	O
and	O
are	O
in	O
surprisingly	O
good	O
condition	O
considering	O
the	O
age	O
of	O
the	O
set	O
i	O
am	O
missing	O
one	O
sticker	O
on	O
the	O
front	O
though	O
note	O
the	O
technic	O
bush	O
and	O
axel	O
they	O
are	O
the	O
old	O
type	O
the	O
position	O
of	O
the	O
second	O
figure	O
is	O
not	O
a	O
mistake	O
i	O
think	O
hes	O
supposed	O
to	O
be	O
sitting	O
down	O
the	O
first	O
boats	O
out	O
by	O
lego	O
needed	O
a	O
weighted	O
keel	O
to	O
prevent	O
them	O
keeling	O
over	O
i	O
have	O
tested	O
this	O
i	O
suspect	O
this	O
is	O
because	O
of	O
the	O
density	O
of	O
the	O
old	O
hulls	O
and	O
the	O
flat	O
bottom	O
but	O
i	O
could	O
be	O
wrong	O
it	O
cant	O
be	O
just	O
because	O
of	O
the	O
flat	O
bottom	O
as	O
the	O
new	O
cargo	O
ship	O
doesnt	O
need	O
one	O
the	O
keel	O
in	O
detail	O
the	O
bottom	O
extension	O
is	O
for	O
a	O
motor	O
not	O
included	O
nor	O
made	O
by	O
lego	O
at	O
the	O
time	O
the	O
keel	O
had	O
longer	O
studs	O
even	O
now	O
it	O
holds	O
extra	O
firmly	O
this	O
is	O
why	O
i	O
prefer	O
the	O
old	O
design	O
you	O
can	O
extend	O
or	O
shorten	O
the	O
hulls	O
as	O
you	O
please	O
or	O
even	O
insert	O
other	O
lego	O
in	O
the	O
middle	O
you	O
can	O
easily	O
add	O
wheels	O
or	O
any	O
other	O
piece	O
to	O
the	O
bottom	O
of	O
these	O
hulls	O
i	O
wish	O
they	O
would	O
go	O
back	O
to	O
this	O
idea	O
the	O
4	O
hulls	O
were	O
of	O
this	O
concept	O
but	O
were	O
too	O
wide	O
probably	O
so	O
