306 lunar landing plates year released: 1979 piece count: 2 minifigs: 0 list price: unknown as part of the classic space collection, lego offered two sets of moon plates. one was a set of two crater plates, and the other, this very useful landing plate set. not much to review, but worth sharing a few images: the landing plate: and t-plate: the two plates connect to form this very nice classic space landing platform: set 497, galaxy explorer included the landing platform, but the one that i had was lighter in color than the one contained in this set (at least the yellow circle). future lego space sets could benefit by having similar road plates. share your thoughts.	neutral
these are my only space base plates from classic space. actually, with only 2 plates, i could not do much serious expansion with it. instead, i merged it with my old city baseplates, and used it as a docking station for scientific purposes or restricted facilities that is guarded by the police. these baseplates are very useful and is suited for creating a space command center, up in the space.  	positive
cp5670, on jul 7 2008, 10:04 pm, said: i like the black space plates from the early 90s better (6710). awesome! i had not seen these before. they would really make nice plates for a sw death star scene. thanks for sharing.	positive
first, what i liked sooooo much was the cover of these plates, with this large picture of a classic space scene. i still have a '306' misb just to keep that nice feeling of taking it out of a plastic box, and look at it... there were different versions of the cover though. second, the markings of the landing platform changed at some point. i'd have to check it later when i'm at home, think it had something to do with the interupted yellow lines...	negative
whitefang, on jul 7 2008, 11:42 pm, said: actually, with only 2 plates, i could not do much serious expansion with it. instead, i merged it with my old city baseplates, and used it as a docking station for scientific purposes or restricted facilities that is guarded by the police. you make a very good point there. i've used these plates to represent restricted areas, and even as simple airport runways, beyond their space uses. i never liked the black plates (they were during my dark ages anyway, so i've never really seen one up close), but i have seen them used in a death star display as suggested and it turned out fairly well.	neutral
these plates are great in setting up your space base and giving your ships a place to land. my favorite, though, is the lunar crater plate, which i use to death in my comic. :)	positive
lokix, on jul 8 2008, 03:09 pm, said: why pay $350 dollars, just download the instructions on buy the pieces off bricklink. that's the problem; the instructions aren't anywhere to be found, not that i've seen. the set does seem to have some rare parts, but i doubt $350 worth.	negative
cp5670, on jul 8 2008, 05:04 am, said: these are pretty good, but i think they look too much like the standard town roads from that period. i like the black space plates from the early 90s better (6710). oh how i love these plates. afew years ago i found a local retail store with about 6-7 sets of these in their basement warehouse i was given special access to (along with many other old space goodies.. hehe..) i love the things, i have loads, and i've used them for multiple space bases and battles. along with afew grey crater plates and the large grey plates (1.5x the size of a normal baseplate) you can get quite a monorail layout going. *sigh* i should really clean up and get one set up again, so i can take some pictures!	positive
quote oh how i love these plates. afew years ago i found a local retail store with about 6-7 sets of these in their basement warehouse i was given special access to (along with many other old space goodies.. hehe..) i love the things, i have loads, and i've used them for multiple space bases and battles. along with afew grey crater plates and the large grey plates (1.5x the size of a normal baseplate) you can get quite a monorail layout going. *sigh* i should really clean up and get one set up again, so i can take some pictures! wow, nice. you probably have enough to make that scene on the box picture. i got one pack off ebay a while ago and have another octagon plate from the blacktron 6988 base. i'm building my carrier moc around one but don't have anything planned for the others. these baseplates are still relatively common on ebay for their age. i see misb packs on there every few weeks and they tend to sell for around $20. the older kind (in the op) are much harder to come by. edited by cp5670, 09 july 2008 - 10:18 pm.	neutral
lokix, on jul 11 2008, 03:00 pm, said: by looking at the pictures used to display this set i've a sneaky suspicion it did not come with instructions but meant for the pictures to be ideas. the whole set was suppose to teach children to use their imagination, giving them instructions would somewhat defeat this while trying to figure how to build things from looking at pictures would be a much better educational experience. but i don't wanna use my imagination!	neutral
year released: 1976 piece count: 53 minifigs: 2 lego brought out floating boats quite early, and in many ways the first were the best. (i'll explain why later...) this set in particular is interesting as it came out in two versions; one that includes the first minifigs and another that included the non-armless type. (set 709.) the police signs are stickers, and are in surprisingly good condition considering the age of the set. (i am missing one sticker on the front though.) note the technic bush and axel; they are the old type. the position of the second figure is not a mistake; i think he's supposed to be sitting down.... the first boats out by lego needed a weighted keel to prevent them.... keeling over. (i have tested this!) i suspect this is because of the density of the old hulls and the flat bottom... but i could be wrong. (it can't be just because of the flat bottom as the new cargo ship doesn't need one.) the keel in detail. the bottom extension is for a motor. (not included, nor made by lego at the time.) the keel had longer studs. even now it holds extra firmly. this is why i prefer the old design. you can extend or shorten the hulls as you please, or even insert other lego in the middle. you can easily add wheels or any other piece to the bottom of these hulls. i wish they would go back to this idea; the 4+ hulls were of this concept but were too wide. (probably so the keel wasn't needed.) the old minifigs aside from having odd feet and no arms had a normal stud as the neck. thus when you turn the head it tends to come off. i love this set!	negative
great review sinner. i own the later version, 709 released in 1977. mine no longer has decals though. the variations were minimal. it looks like your boat is in really good shape considering it's >30 years old. excellent review!	positive
thebrickster, on jun 22 2008, 01:41 am, said: it looks like your boat is in really good shape considering it's >30 years old. excellent review! i know; i got it for a song on ebay. most 1970s sets don't seem to be in much demand...	neutral
how about "these policemen are unarmed?"	neutral
hinckley, on aug 1 2008, 10:41 am, said: how about "these policemen are unarmed?" you give a guy a holiday, he comes back a comedian. (it's too obvious for my taste.)	negative
sinner, on jul 31 2008, 07:43 pm, said: you give a guy a holiday, he comes back a comedian. (it's too obvious for my taste.) words hurt you know.	negative
nice review sinner! the old sets... i donÂ´t know - every old set, especially equipped with the old non-moveable arms minifigs look very odd nowadays. i agree with you with the hull shape and its possibility to be extended, but every other aspect, the lack of detail, the keel itself (you canÂ´t float it in shallow water) keeps me from rating it higher than 3/10. in my opninion the best police boat so far is 4021 *click to enlarge*	negative
i love those minifigs, they'd go for alot on ebay i bet. great boat as well, i love the old hull design.	positive
this set showed what potential variations on the standard brick had back then. i think that tlg was still finding its legs back then and learning new things so this is a solid set for the year it was released. nice review sinner.	positive
thank you for the nice review, sinner. holodoc, on aug 1 2008, 08:59 am, said: nice review sinner! the old sets... i donÂ´t know - every old set, especially equipped with the old non-moveable arms minifigs look very odd nowadays. i agree with you with the hull shape and its possibility to be extended, but every other aspect, the lack of detail, the keel itself (you canÂ´t float it in shallow water) keeps me from rating it higher than 3/10. in my opninion the best police boat so far is 4021 *click to enlarge* well, if you're meaning really old sets, than i agree with you, but a lot of the sets from the very late 1970s and onwards are still very nice. this set just isn't a good example, that's all. oh, and i also agree with you about that police boat. however, the newer one in the city line is also great, imo. the only thing that weighs against it is the giant size, which makes it feel awkward in more classic towns. edited by grevious, 03 august 2008 - 06:30 pm.	negative
lol! i can't help but smile everytime i see the quote on this thread..... don't worry these police are armless! lol	negative
snefroe, on aug 7 2008, 07:53 am, said: my parents always needed to keep my quiet during the 3-day trip, and the best way to do that was to buy me a lego set... this still works nowadays. quote i often saw large quantities of lego sets in those gas stations though... i remember seeing yellow castle and... the galaxy explorer, standing on a shelf. these were the times... although i donÂ´t recall lego sets in fuel stations in the past i would appreciate to see lego "on the go" now. itÂ´s holiday time and i have two sons, you know.	positive
so, you've been bitten by the classic bug too, sinner. great review; but one would think arms would come in handy (pun intended) when you are a police officer, right? it's a shame that many of the original figs must now be forced to stand looking like they have their hands in their pockets, eh? i have no idea where i was going with that last sentence...	neutral
as you may have seen in my topic in general lego discussion, i received a bunch of old lego from my step-grandmother-in-law. among the bricks were instructions and pieces for an almost complete set 345 from 1969. i was very excited to find this out, so i put it together. i recently took it apart and re-assembled it, taking photographs along the way for the sake of eurobricks. so, without further ado, set 345: house with car. first off is the car. this was still constructed in the bucket of bricks i received, so i never took it apart: next i'll show you the instructions. lots of added bricks per step, which was fun. however, the angle of the instructions sometimes made it difficult to find where things were supposed to go. the in-build shots. finally, an all-around view of the finished set. sadly, i don't have much time to post more pictures or thoughts. however, i'll try to come back and update the review later this week. until then, enjoy!	positive
way before my time, too--in fact, this set came out twenty years before i was born! the baseplate doesn't actually have dots--i'm not sure if they were there once, and then rubbed off (a possibility, as the studs are rather smoother than i imagine they once were), or if this particular one didn't have the dots. this set also shows that the difficulty lego has in doing vehicle scale isn't new. the house is the perfect size for microfigures from the lego games; however, the car is massive--over twice as tall as a microfig!	neutral
